time,latitude,longitude,depth,mag,rms,magNst,Distance_to_Nearest_Fault,TimeToNext,year,month,day,hour
1991-05-02 01:25:30.140000+00:00,42.541,43.96,10.0,5.1,1.3,46.0,0.10683082425030635,0.0,1991,5,2,1
1991-05-02 09:44:41.410000+00:00,42.483,43.507,10.0,4.5,1.1,17.0,0.006541473768855027,0.0,1991,5,2,9
1991-05-03 06:08:37.170000+00:00,42.482,43.363,10.0,4.6,0.9,10.0,0.03602783382784564,0.0,1991,5,3,6
1991-05-03 20:19:38.860000+00:00,42.683,43.247,10.0,5.6,1.2,23.0,0.02266219468975475,0.0,1991,5,3,20
1991-05-03 23:41:01.870000+00:00,42.647,43.263,10.8,5.2,1.1,64.0,0.04738234603911482,0.0,1991,5,3,23
1991-05-10 01:25:15.610000+00:00,42.496,43.153,10.0,4.6,1.0,21.0,0.054674367164694856,6.0,1991,5,10,1
1991-05-10 20:52:27.340000+00:00,42.534,43.986,10.0,4.7,1.1,31.0,0.10813790572756686,0.0,1991,5,10,20
1991-05-15 14:28:50.120000+00:00,42.565,43.349,14.0,4.9,1.2,50.0,0.046465104524979976,4.0,1991,5,15,14
1991-05-21 17:37:38.850000+00:00,42.867,48.028,10.0,5.0,1.2,13.0,1.511750690962631,6.0,1991,5,21,17
1991-06-03 10:22:40.440000+00:00,40.048,42.859,27.8,5.2,1.3,23.0,0.03005729402679752,12.0,1991,6,3,10
1991-06-15 00:59:20.310000+00:00,42.461,44.009,9.4,6.3,1.2,23.0,0.05365915251846826,11.0,1991,6,15,0
1991-06-16 11:07:10.690000+00:00,39.984,42.875,25.6,4.6,1.3,19.0,0.09523272473721658,1.0,1991,6,16,11
1991-06-17 03:04:45.510000+00:00,42.252,44.222,10.0,4.5,1.6,1.0,0.048592635062864334,0.0,1991,6,17,3
1991-06-19 06:40:28.950000+00:00,40.282,42.971,33.0,4.6,1.2,9.0,0.06950712193724716,2.0,1991,6,19,6
1991-06-30 20:09:18.370000+00:00,42.424,43.688,10.0,4.5,1.0,15.0,0.009823597833805894,11.0,1991,6,30,20
1991-07-04 06:26:31.860000+00:00,42.387,44.116,20.4,5.4,1.3,23.0,0.07183005200103905,3.0,1991,7,4,6
1991-10-06 01:46:47.580000+00:00,41.096,43.409,18.3,5.1,1.1,23.0,0.0580615790561222,93.0,1991,10,6,1
1991-10-18 16:23:44.350000+00:00,41.642,47.638,33.0,4.5,1.2,10.0,0.31669871903742597,12.0,1991,10,18,16
1991-10-21 11:58:19.310000+00:00,41.982,46.746,33.0,4.5,1.3,10.0,0.1289134927899785,2.0,1991,10,21,11
1992-01-06 01:18:10.950000+00:00,40.342,49.786,33.0,4.5,0.8,16.0,0.19473147197877072,76.0,1992,1,6,1
1992-02-15 12:52:51.770000+00:00,42.803,46.524,15.2,4.9,1.6,44.0,0.7614308465460272,40.0,1992,2,15,12
1992-02-18 01:39:40.920000+00:00,41.477,43.464,33.0,4.5,1.5,2.0,0.009046143219200246,2.0,1992,2,18,1
1992-03-13 17:18:39.980000+00:00,39.71,39.605,27.2,6.7,1.1,23.0,0.025932519767700012,24.0,1992,3,13,17
1992-03-13 18:37:53.800000+00:00,39.843,39.52,10.0,4.7,1.0,38.0,0.052877936213046886,0.0,1992,3,13,18
1992-03-13 20:15:18.170000+00:00,39.433,39.914,10.0,4.5,1.2,2.0,0.09138066270295885,0.0,1992,3,13,20
1992-03-13 22:47:42.880000+00:00,40.021,39.744,10.0,4.7,1.2,26.0,0.07869689072548096,0.0,1992,3,13,22
1992-03-14 01:24:33.710000+00:00,39.527,39.701,22.0,4.7,1.2,26.0,0.006525543897925124,0.0,1992,3,14,1
1992-03-15 16:16:24.240000+00:00,39.532,39.929,20.9,5.9,1.2,23.0,0.003970800657645644,1.0,1992,3,15,16
1992-03-21 23:15:50.290000+00:00,39.602,39.87,15.0,4.7,1.3,44.0,0.002129291728292558,6.0,1992,3,21,23
1992-03-27 19:21:04.880000+00:00,42.466,43.725,33.0,4.8,1.2,39.0,0.0324542104692911,5.0,1992,3,27,19
1992-04-20 18:04:59.040000+00:00,39.537,39.859,14.3,4.6,1.2,34.0,0.015734572519974236,23.0,1992,4,20,18
1992-04-22 03:03:52.030000+00:00,39.532,39.718,29.3,4.5,1.1,35.0,0.007677832090874761,1.0,1992,4,22,3
1992-05-07 19:15:03.330000+00:00,38.698,40.143,18.3,5.2,1.3,23.0,0.03207606182189908,15.0,1992,5,7,19
1992-07-14 04:26:26.630000+00:00,39.255,41.754,18.1,4.5,1.3,33.0,0.010863451891847968,67.0,1992,7,14,4
1992-07-14 18:46:22.730000+00:00,39.178,41.722,10.0,4.5,1.4,19.0,0.04106128116248168,0.0,1992,7,14,18
1992-08-21 19:11:07.870000+00:00,42.444,43.26,33.0,4.5,1.1,39.0,0.07766254746955226,38.0,1992,8,21,19
1992-10-23 23:19:45.200000+00:00,42.589,45.104,16.4,6.4,1.0,23.0,0.003240357683032085,63.0,1992,10,23,23
1992-10-24 00:14:40.260000+00:00,42.485,44.931,33.0,4.6,1.3,11.0,0.006634555954636394,0.0,1992,10,24,0
1992-11-05 15:42:26.930000+00:00,42.284,44.794,40.4,4.5,1.0,17.0,0.013100595946631632,12.0,1992,11,5,15
1992-12-09 20:29:47.190000+00:00,40.058,45.312,15.8,4.8,1.2,51.0,0.08901677708226988,34.0,1992,12,9,20
1993-02-22 04:24:20.690000+00:00,42.558,43.862,10.0,5.0,1.0,53.0,0.09979590545123157,74.0,1993,2,22,4
1993-03-15 15:32:38.320000+00:00,38.102,45.807,10.6,4.8,1.3,52.0,0.1507471247362939,21.0,1993,3,15,15
1993-03-19 20:05:20.530000+00:00,41.931,46.693,67.0,4.5,1.5,23.0,0.060919493236092394,4.0,1993,3,19,20
1993-03-30 22:25:22.100000+00:00,38.379,45.047,45.1,4.5,1.2,20.0,0.08869774013361352,11.0,1993,3,30,22
1993-04-08 09:48:03.860000+00:00,37.902,47.985,10.0,4.7,1.3,7.0,0.02235388770391132,8.0,1993,4,8,9
1993-04-27 20:07:04.210000+00:00,42.753,43.828,16.4,4.6,1.3,30.0,0.03896238156109233,19.0,1993,4,27,20
1993-05-04 22:39:25.270000+00:00,42.595,45.178,17.5,4.8,1.1,55.0,0.02948182899686026,7.0,1993,5,4,22
1993-07-22 01:54:56.840000+00:00,39.533,40.116,10.6,4.6,1.4,29.0,0.005778589619420349,78.0,1993,7,22,1
1993-08-31 06:55:32.410000+00:00,41.878,49.466,84.6,5.3,1.0,23.0,0.9295883214107838,40.0,1993,8,31,6
1993-10-15 22:37:19.670000+00:00,40.744,48.105,56.1,4.8,1.1,17.0,0.03832409231390797,45.0,1993,10,15,22
1993-10-25 14:33:19.970000+00:00,41.336,49.478,33.0,4.7,1.2,29.0,0.4520674133135432,9.0,1993,10,25,14
1994-02-11 17:40:07.830000+00:00,42.478,43.726,16.0,4.5,1.1,23.0,0.021399087393950373,109.0,1994,2,11,17
1994-04-10 13:40:47.080000+00:00,43.049,46.18,85.6,4.7,1.3,47.0,0.725053596339611,57.0,1994,4,10,13
1994-04-17 08:02:32.030000+00:00,41.948,46.317,33.0,5.0,1.3,69.0,0.007943328618875216,6.0,1994,4,17,8
1994-05-02 18:14:05.320000+00:00,40.306,43.13,59.4,4.5,1.0,15.0,0.0870504823677025,15.0,1994,5,2,18
1994-05-18 17:18:52.910000+00:00,41.133,43.982,10.0,4.5,1.1,4.0,0.05354115748655337,15.0,1994,5,18,17
1994-06-30 09:55:09.650000+00:00,40.941,50.609,33.0,4.9,1.1,30.0,0.40044314455847163,42.0,1994,6,30,9
1994-09-05 19:13:17.670000+00:00,41.905,46.231,61.6,4.7,1.0,51.0,0.0195988999391765,67.0,1994,9,5,19
1994-09-17 02:24:37.890000+00:00,37.885,41.584,8.8,5.1,1.0,84.0,0.31374354385214964,11.0,1994,9,17,2
1994-11-02 12:31:01.030000+00:00,38.152,48.315,10.0,5.0,1.4,27.0,0.1318979251621918,46.0,1994,11,2,12
1994-12-03 01:35:51.620000+00:00,37.643,49.349,33.0,4.8,1.2,10.0,0.3576509424956144,30.0,1994,12,3,1
1994-12-19 14:59:58.540000+00:00,40.934,47.816,33.0,4.6,1.5,10.0,0.05146200480809372,16.0,1994,12,19,14
1994-12-30 06:56:16.800000+00:00,38.179,39.67,10.0,4.7,1.5,23.0,0.13011809868796423,10.0,1994,12,30,6
1995-01-04 00:57:51.660000+00:00,41.285,48.874,33.0,4.5,1.2,6.0,0.15816157452888055,4.0,1995,1,4,0
1995-01-29 04:16:56.970000+00:00,39.83,40.657,31.1,5.2,1.2,23.0,0.05673083619709834,25.0,1995,1,29,4
1995-02-14 11:13:20.870000+00:00,37.772,42.724,18.1,4.7,1.5,37.0,0.00197912404494489,16.0,1995,2,14,11
1995-05-13 07:20:43.290000+00:00,40.678,50.592,53.2,4.8,1.1,46.0,0.14683616303648256,87.0,1995,5,13,7
1995-05-15 00:16:52.540000+00:00,38.468,49.435,26.3,4.8,1.0,60.0,0.37433769835607694,1.0,1995,5,15,0
1995-05-15 00:21:54.710000+00:00,38.545,49.294,33.0,4.5,1.2,5.0,0.21791481159235912,0.0,1995,5,15,0
1995-05-27 21:21:31.980000+00:00,39.028,48.944,33.0,4.8,1.1,67.0,0.2418001320225594,12.0,1995,5,27,21
1995-08-17 18:09:58.790000+00:00,38.961,48.908,74.3,4.5,1.1,10.0,0.25862169589408185,81.0,1995,8,17,18
1995-12-05 18:49:30.460000+00:00,39.44,40.153,14.9,5.8,1.2,23.0,0.08866510229771361,110.0,1995,12,5,18
1995-12-05 18:52:37.770000+00:00,39.553,40.19,10.0,5.3,1.3,62.0,0.029643852184994532,0.0,1995,12,5,18
1996-01-03 08:42:25.750000+00:00,38.994,48.72,56.4,5.4,1.1,23.0,0.1169891591333427,28.0,1996,1,3,8
1996-04-22 14:42:32.380000+00:00,39.165,47.369,29.1,5.0,1.1,49.0,0.1411485832378506,110.0,1996,4,22,14
1996-05-28 04:50:12.850000+00:00,42.008,42.186,33.0,4.5,1.0,19.0,0.03997718169411556,35.0,1996,5,28,4
1996-06-18 08:11:05.730000+00:00,39.159,45.796,51.2,4.7,1.3,65.0,0.2723636911178062,21.0,1996,6,18,8
1997-01-28 10:56:53.770000+00:00,42.393,48.489,33.0,4.6,1.3,7.0,1.1536848772895842,224.0,1997,1,28,10
1997-02-09 21:49:13.180000+00:00,41.413,43.894,33.0,4.5,1.16,16.0,0.00365373321237501,12.0,1997,2,9,21
1997-02-28 12:57:18.640000+00:00,38.075,48.05,10.0,6.1,1.14,23.0,0.026589693127554992,18.0,1997,2,28,12
1997-02-28 13:55:57.120000+00:00,37.831,47.873,10.0,4.5,0.91,5.0,0.04046679862259393,0.0,1997,2,28,13
1997-03-02 18:29:42.570000+00:00,37.864,47.865,10.0,5.3,1.07,23.0,0.06410427966298592,2.0,1997,3,2,18
1997-03-05 16:58:38.930000+00:00,40.918,49.507,33.0,4.8,0.94,48.0,0.12230202073774515,2.0,1997,3,5,16
1997-03-21 23:00:39.440000+00:00,37.961,47.911,10.0,4.5,1.29,26.0,0.0714304558943867,16.0,1997,3,21,23
1997-05-12 03:50:59.810000+00:00,37.93,48.067,10.0,4.6,1.1,29.0,0.0773828635608303,51.0,1997,5,12,3
1997-08-08 02:39:01.940000+00:00,39.746,41.869,10.0,4.5,1.42,23.0,0.06989409057768216,87.0,1997,8,8,2
1997-10-02 01:06:35.380000+00:00,39.026,44.241,33.0,4.5,1.17,5.0,0.052356816746983725,54.0,1997,10,2,1
1997-10-03 21:55:02.710000+00:00,40.659,48.874,33.0,4.5,0.68,1.0,0.13329803129787013,1.0,1997,10,3,21
1997-10-12 05:06:09.260000+00:00,38.472,43.359,44.5,4.7,1.19,2.0,0.12173504565654182,8.0,1997,10,12,5
1997-11-02 00:26:01.040000+00:00,38.605,43.367,39.0,4.5,1.21,38.0,0.004841696940740213,20.0,1997,11,2,0
1997-11-03 08:07:59.960000+00:00,38.806,42.408,33.0,4.8,0.93,32.0,0.22542871606341416,1.0,1997,11,3,8
1997-11-03 08:46:48.170000+00:00,38.709,42.293,33.0,4.5,1.14,10.0,0.22680054481857564,0.0,1997,11,3,8
1997-11-09 05:27:13.590000+00:00,42.037,48.673,69.3,4.5,1.11,19.0,0.8555527918448731,5.0,1997,11,9,5
1997-11-27 17:34:30.330000+00:00,41.849,45.332,37.5,5.3,1.36,23.0,0.002306607472623717,18.0,1997,11,27,17
1998-01-23 12:32:52.910000+00:00,39.393,44.011,33.0,4.9,1.24,7.0,0.05347123042419356,56.0,1998,1,23,12
1998-02-27 18:02:42.780000+00:00,39.688,49.134,50.5,4.6,0.95,29.0,0.10059858075475148,35.0,1998,2,27,18
1998-04-13 15:14:33.530000+00:00,39.238,41.055,33.0,5.3,0.99,23.0,0.02417163655374214,44.0,1998,4,13,15
1998-04-18 19:47:00.110000+00:00,40.973,49.848,33.0,4.5,0.94,19.0,0.2196240565024685,5.0,1998,4,18,19
1998-05-04 01:02:46.720000+00:00,40.63,49.557,33.0,4.5,1.01,5.0,0.044966989831641574,15.0,1998,5,4,1
1998-06-08 09:55:19.540000+00:00,42.322,43.546,33.0,4.5,1.18,8.0,0.02063117974941626,35.0,1998,6,8,9
1998-07-07 11:28:13.590000+00:00,41.852,46.019,33.0,4.6,1.07,5.0,0.04116511287215346,29.0,1998,7,7,11
1998-07-09 14:19:18.410000+00:00,38.717,48.507,26.0,6.0,0.98,23.0,0.21073082126273318,2.0,1998,7,9,14
1998-07-09 16:23:34.560000+00:00,38.887,48.637,33.0,4.5,1.2,6.0,0.01021440502035049,0.0,1998,7,9,16
1998-08-07 01:36:12.690000+00:00,37.728,43.453,10.0,4.6,1.25,31.0,0.11819555443416585,28.0,1998,8,7,1
1998-10-08 20:48:07.400000+00:00,38.742,40.403,10.0,4.6,1.14,23.0,0.0318483767681765,62.0,1998,10,8,20
1998-11-10 05:39:31.140000+00:00,39.129,40.377,10.0,4.5,1.11,26.0,0.010999990681042035,32.0,1998,11,10,5
1998-11-18 11:37:19.720000+00:00,38.365,45.169,33.0,4.8,1.08,40.0,0.05134135659852328,8.0,1998,11,18,11
1998-11-23 11:11:37.880000+00:00,38.348,45.085,21.2,4.6,1.2,28.0,0.049218769562462364,4.0,1998,11,23,11
1998-12-19 16:15:19.430000+00:00,40.024,42.01,33.0,4.7,1.03,64.0,0.047452587833283676,26.0,1998,12,19,16
1998-12-20 03:21:14.720000+00:00,38.591,40.002,10.0,4.6,1.17,1.0,0.051979623506616016,0.0,1998,12,20,3
1998-12-23 16:20:59.680000+00:00,40.692,42.542,10.0,4.5,0.99,16.0,0.04198158567639622,3.0,1998,12,23,16
1999-01-14 22:45:18.640000+00:00,41.274,43.976,33.0,4.8,1.23,15.0,0.029245154798278866,22.0,1999,1,14,22
1999-01-31 05:07:13.630000+00:00,43.157,46.841,33.0,5.7,1.18,23.0,1.2033336775009633,16.0,1999,1,31,5
1999-01-31 08:16:04.120000+00:00,43.036,47.021,33.0,4.5,1.14,9.0,1.18627683005575,0.0,1999,1,31,8
1999-02-01 14:25:56.430000+00:00,43.018,47.056,33.0,4.5,1.11,9.0,1.1894152069783848,1.0,1999,2,1,14
1999-02-19 18:00:13.390000+00:00,38.631,44.524,66.0,4.5,1.35,18.0,0.16284273659998177,18.0,1999,2,19,18
1999-02-21 18:14:37.900000+00:00,43.214,46.825,65.0,5.3,1.18,23.0,1.2489798987205514,2.0,1999,2,21,18
1999-02-22 13:33:20.080000+00:00,43.243,47.106,33.0,4.5,1.39,10.0,1.407002436659415,0.0,1999,2,22,13
1999-06-04 09:12:50.070000+00:00,40.802,47.448,33.0,5.4,1.19,23.0,0.07018150780458406,101.0,1999,6,4,9
1999-07-20 04:22:38.360000+00:00,39.914,41.342,10.0,4.5,1.39,22.0,0.0011926978096327412,45.0,1999,7,20,4
1999-08-19 04:33:15.390000+00:00,38.303,46.452,33.0,4.6,1.26,25.0,0.23357792256442902,30.0,1999,8,19,4
1999-08-22 11:12:55.040000+00:00,39.175,40.214,10.0,4.5,1.28,21.0,0.09480531069163592,3.0,1999,8,22,11
1999-09-04 20:45:48.980000+00:00,40.297,50.847,33.1,4.6,1.01,34.0,0.051853305883849884,13.0,1999,9,4,20
1999-09-19 16:47:00.160000+00:00,43.154,46.879,43.5,4.8,1.33,42.0,1.2170531637558009,14.0,1999,9,19,16
1999-10-03 13:19:17.780000+00:00,38.91,48.673,70.9,4.5,1.19,14.0,0.03250439019038177,13.0,1999,10,3,13
1999-10-12 15:41:16.030000+00:00,39.136,48.314,65.9,4.7,0.92,36.0,0.027527417818508468,9.0,1999,10,12,15
1999-12-03 17:06:54.700000+00:00,40.358,42.346,19.3,5.7,1.27,23.0,0.019228574513726712,52.0,1999,12,3,17
1999-12-03 20:06:56.700000+00:00,40.305,42.306,34.6,4.6,1.0,18.0,0.03431160795394394,0.0,1999,12,3,20
1999-12-05 22:14:37.700000+00:00,40.677,42.516,10.0,4.6,1.08,1.0,0.04220776710911075,2.0,1999,12,5,22
2000-02-26 08:18:37.690000+00:00,37.304,44.76,33.0,5.2,0.92,1.0,0.10622870815838965,82.0,2000,2,26,8
2000-03-18 04:09:51.770000+00:00,40.472,42.315,10.0,4.6,1.17,18.0,0.06459350293589859,20.0,2000,3,18,4
2000-03-20 06:45:33.130000+00:00,40.424,42.395,10.0,4.6,1.23,17.0,0.004007702967517362,2.0,2000,3,20,6
2000-03-21 14:07:40.820000+00:00,39.949,48.23,59.7,5.2,1.01,23.0,0.3198823069473344,1.0,2000,3,21,14
2000-04-22 08:46:33.030000+00:00,42.044,48.708,62.9,4.8,1.09,61.0,0.8684703461766478,31.0,2000,4,22,8
2000-09-24 06:34:40.270000+00:00,42.482,47.409,33.0,4.6,1.28,44.0,0.8870054844672054,154.0,2000,9,24,6
2000-09-27 03:43:58.280000+00:00,41.084,49.559,29.3,4.7,1.01,22.0,0.2935119769593364,2.0,2000,9,27,3
2000-10-28 12:56:11.610000+00:00,40.211,50.609,33.0,4.5,0.65,10.0,0.11323933262426641,31.0,2000,10,28,12
2000-11-15 15:05:38.170000+00:00,38.397,42.922,65.3,5.6,1.08,23.0,0.004841183165336273,18.0,2000,11,15,15
2000-11-17 00:28:00.130000+00:00,38.239,42.941,33.0,4.6,1.29,1.0,0.07036803988305615,1.0,2000,11,17,0
2000-11-25 18:09:11.420000+00:00,40.245,49.946,50.4,6.8,1.03,23.0,0.2771568555755328,8.0,2000,11,25,18
2000-11-25 18:10:47.390000+00:00,40.167,49.954,33.0,6.5,1.02,23.0,0.35413978493991993,0.0,2000,11,25,18
2000-11-25 18:49:11.680000+00:00,40.05,50.157,33.0,4.5,1.04,20.0,0.43851994396196436,0.0,2000,11,25,18
2000-11-26 06:36:36.280000+00:00,40.048,50.188,49.1,4.7,1.11,12.0,0.4295914079404523,0.0,2000,11,26,6
2000-11-26 08:47:56.100000+00:00,39.898,50.133,33.0,4.6,1.09,52.0,0.5129838556898992,0.0,2000,11,26,8
2000-11-26 21:37:11.180000+00:00,40.123,50.186,54.4,4.5,1.05,13.0,0.3601813037447137,0.0,2000,11,26,21
2000-11-28 20:37:24.300000+00:00,40.239,50.03,33.0,4.7,1.11,2.0,0.27568590176787644,1.0,2000,11,28,20
2000-11-29 10:44:59.080000+00:00,39.856,50.209,33.0,5.0,1.56,4.0,0.546544381245246,0.0,2000,11,29,10
2000-11-30 05:09:51.060000+00:00,40.12,50.116,33.0,4.6,1.03,45.0,0.3840554622795298,0.0,2000,11,30,5
2000-12-02 15:35:22.670000+00:00,42.428,47.347,33.0,4.6,1.22,42.0,0.8073430529540383,2.0,2000,12,2,15
2000-12-09 08:37:06.290000+00:00,42.478,44.327,33.0,4.6,1.41,1.0,0.07612307424076324,6.0,2000,12,9,8
2000-12-24 11:30:47.500000+00:00,38.615,40.259,10.0,4.6,1.13,37.0,0.10382458069294803,15.0,2000,12,24,11
2001-01-07 06:49:00.630000+00:00,40.171,50.143,33.0,5.2,0.87,23.0,0.3273026050792318,13.0,2001,1,7,6
2001-02-18 15:30:37.030000+00:00,42.75,46.821,82.8,4.6,1.2,52.0,0.8378198081202652,42.0,2001,2,18,15
2001-05-29 13:14:30.350000+00:00,39.797,41.655,33.0,4.8,1.09,71.0,0.07860257208825093,99.0,2001,5,29,13
2001-05-29 14:15:54.940000+00:00,39.845,41.959,33.0,4.7,1.01,77.0,0.052058691120035756,0.0,2001,5,29,14
2001-06-05 15:33:29.770000+00:00,42.472,48.634,60.3,5.0,1.2,119.0,1.277355580860946,7.0,2001,6,5,15
2001-06-12 01:46:49.940000+00:00,39.018,47.261,33.0,4.5,1.08,23.0,0.25664318829802185,6.0,2001,6,12,1
2001-07-10 21:42:08.840000+00:00,39.832,41.623,33.0,5.4,1.06,23.0,0.04407702380475337,28.0,2001,7,10,21
2001-08-20 18:50:40.270000+00:00,40.169,42.122,10.0,4.5,1.16,27.0,0.02188738860622784,40.0,2001,8,20,18
2001-10-29 10:04:49.580000+00:00,38.922,48.642,53.5,4.6,1.01,39.0,0.012639190608342319,69.0,2001,10,29,10
2001-11-15 09:42:19.360000+00:00,43.153,47.142,20.6,4.8,1.22,29.0,1.3494685677777494,16.0,2001,11,15,9
2001-12-02 04:11:48.250000+00:00,38.435,43.253,33.0,4.7,1.12,41.0,0.09311448177608403,16.0,2001,12,2,4
2002-01-05 14:43:42.540000+00:00,37.521,49.016,21.3,4.5,0.98,16.0,0.006599773852983533,34.0,2002,1,5,14
2002-02-11 16:18:33.720000+00:00,40.102,50.211,54.2,5.0,0.85,23.0,0.3708978489995244,37.0,2002,2,11,16
2002-02-11 21:19:55.730000+00:00,40.114,50.214,56.6,4.7,0.93,66.0,0.3586906026017697,0.0,2002,2,11,21
2002-02-28 00:46:30.900000+00:00,37.281,44.138,37.4,4.7,1.15,42.0,0.10773090787317888,16.0,2002,2,28,0
2002-03-14 12:56:58.870000+00:00,39.354,44.125,10.0,4.6,1.02,11.0,0.01162740699112375,14.0,2002,3,14,12
2002-04-07 22:50:31.260000+00:00,38.384,45.261,42.0,4.5,1.34,28.0,0.051131667347147414,24.0,2002,4,7,22
2002-04-25 17:41:21.530000+00:00,41.765,44.96,10.0,4.8,1.11,26.0,0.06116086106291451,17.0,2002,4,25,17
2002-10-17 00:53:02.060000+00:00,39.443,40.275,10.0,4.8,1.13,23.0,0.058986957049557254,174.0,2002,10,17,0
2002-10-22 15:52:13.020000+00:00,39.423,40.177,10.0,4.7,1.12,38.0,0.10011538532412727,5.0,2002,10,22,15
2002-11-24 11:53:32.630000+00:00,43.085,46.847,33.0,4.5,0.65,6.0,1.1410243693313489,32.0,2002,11,24,11
2003-01-20 16:38:53+00:00,40.439,49.914,33.0,4.6,1.33,16.0,0.08676001032272573,57.0,2003,1,20,16
2003-01-27 05:26:23.040000+00:00,39.5,39.878,10.0,6.1,1.14,23.0,0.045334912791271685,6.0,2003,1,27,5
2003-05-01 00:27:04.700000+00:00,39.007,40.464,10.0,6.4,1.09,23.0,0.009577501134399837,93.0,2003,5,1,0
2003-05-08 01:44:20.590000+00:00,39.015,40.605,10.0,4.6,1.18,40.0,0.07445606234970267,7.0,2003,5,8,1
2003-05-10 15:44:51.210000+00:00,39.05,40.36,10.0,4.6,1.0618750000000001,43.0,0.005607932031118325,2.0,2003,5,10,15
2003-06-01 06:09:45.570000+00:00,41.069,47.382,33.9,4.7,0.99,62.0,0.10373921691656733,21.0,2003,6,1,6
2003-08-11 20:12:08.980000+00:00,38.832,44.882,33.0,4.7,1.26,46.0,0.07426805646839954,71.0,2003,8,11,20
2003-10-20 06:26:51.060000+00:00,38.653,44.574,10.0,4.8,1.39,36.0,0.11034759266237892,69.0,2003,10,20,6
2003-10-23 17:24:01.340000+00:00,37.521,42.656,10.0,4.8,1.08,37.0,0.25704572767646666,3.0,2003,10,23,17
2003-10-24 20:47:22.270000+00:00,40.681,50.213,33.0,4.6,0.89,13.0,0.02773088863750029,1.0,2003,10,24,20
2003-11-10 08:43:43.880000+00:00,41.079,48.98,33.0,4.7,1.17,2.0,0.0022624425962378064,16.0,2003,11,10,8
2004-01-24 04:40:47.740000+00:00,38.074,44.923,46.0,4.5,1.19,11.0,0.028388489619105697,74.0,2004,1,24,4
2004-03-03 14:38:39.780000+00:00,39.015,40.404,5.5,4.6,1.18,13.0,0.02831656630994547,39.0,2004,3,3,14
2004-03-25 19:30:49.040000+00:00,39.93,40.812,10.0,5.6,1.11,23.0,0.040367276296470515,22.0,2004,3,25,19
2004-03-28 03:51:10.050000+00:00,39.847,40.874,5.0,5.6,1.0618750000000001,23.0,0.14283289689608233,2.0,2004,3,28,3
2004-04-01 08:35:19.930000+00:00,39.93,40.775,5.0,4.7,1.0618750000000001,13.0,0.022842202053576347,4.0,2004,4,1,8
2004-06-12 13:37:54.360000+00:00,38.663,39.826,10.0,4.6,1.18,38.0,0.030642674666233962,72.0,2004,6,12,13
2004-07-01 22:30:09.320000+00:00,39.766,43.979,5.0,5.1,1.09,23.0,0.04289796623905383,19.0,2004,7,1,22
2004-07-30 07:14:07.840000+00:00,39.634,43.966,5.0,4.8,1.0618750000000001,36.0,0.018539645047373855,28.0,2004,7,30,7
2004-07-30 07:16:18.170000+00:00,39.668,43.975,5.0,4.7,1.0618750000000001,12.0,0.05318338687784905,0.0,2004,7,30,7
2004-09-26 21:03:14.840000+00:00,38.611,43.312,12.5,4.6,1.14,7.0,0.02433826053868867,58.0,2004,9,26,21
2005-01-25 15:24:27.590000+00:00,37.56,43.78,19.4,4.8,1.43,33.0,0.015472398660387533,120.0,2005,1,25,15
2005-01-25 16:32:54.170000+00:00,37.704,43.726,34.8,4.6,1.27,19.0,0.03550832091181838,0.0,2005,1,25,16
2005-01-25 16:44:16.130000+00:00,37.622,43.703,41.2,5.9,1.14,23.0,0.07652757110408108,0.0,2005,1,25,16
2005-01-25 17:52:13.230000+00:00,37.791,43.607,11.1,4.6,1.59,19.0,0.040564536335300536,0.0,2005,1,25,17
2005-02-02 23:26:54.020000+00:00,37.722,43.849,10.0,4.5,1.19,21.0,0.016939126776698253,8.0,2005,2,2,23
2005-02-04 00:19:58.500000+00:00,37.567,43.736,9.5,4.5,1.25,38.0,0.012402917642682282,1.0,2005,2,4,0
2005-03-12 07:36:12.180000+00:00,39.44,40.978,11.1,5.6,1.13,23.0,0.07277441452587782,36.0,2005,3,12,7
2005-03-13 03:02:26.130000+00:00,40.339,45.844,10.0,4.6,1.08,46.0,0.07566785343648802,0.0,2005,3,13,3
2005-03-14 01:55:55.600000+00:00,39.354,40.89,5.0,5.8,1.0618750000000001,23.0,0.028619998400148366,0.0,2005,3,14,1
2005-03-14 04:58:06.570000+00:00,39.428,40.962,10.0,4.6,1.25,70.0,0.05656486257694889,0.0,2005,3,14,4
2005-03-23 21:44:53.020000+00:00,39.431,40.925,10.0,5.7,1.13,23.0,0.04961122506046374,9.0,2005,3,23,21
2005-03-23 23:43:41.330000+00:00,39.39,40.788,5.0,4.6,1.0618750000000001,58.0,0.004361928514893212,0.0,2005,3,23,23
2005-04-11 14:50:31.400000+00:00,39.51,49.19,27.7,4.5,1.0618750000000001,6.0,0.07669287541953532,18.0,2005,4,11,14
2005-06-05 03:44:59.120000+00:00,37.521,43.823,10.0,4.6,1.0,20.0,0.07065100789867282,54.0,2005,6,5,3
2005-06-06 07:41:28.700000+00:00,39.22,41.08,10.0,5.6,1.0618750000000001,23.0,0.05307208922218785,1.0,2005,6,6,7
2005-08-10 08:58:22.060000+00:00,39.152,41.172,20.1,4.5,1.04,18.0,0.1291403849668343,65.0,2005,8,10,8
2005-09-26 18:57:04+00:00,37.3,47.8,14.0,5.2,1.0618750000000001,23.0,0.107944445844048,47.0,2005,9,26,18
