time,latitude,longitude,depth,mag,rms,magNst,Distance_to_Nearest_Fault,TimeToNext,year,month,day,hour
1984-01-19 09:21:34.630000+00:00,41.38,43.73,0.46923076923076923,0.0,1.3,8.0,0.041117364886649174,0.14894118392158054,1984,1,19,9
1984-01-30 05:58:25.790000+00:00,42.904,45.549,0.46923076923076923,0.18181818181818166,1.3,9.0,0.22326017721945704,0.04845244053733864,1984,1,30,5
1984-02-12 04:54:48.470000+00:00,40.743,41.938,0.11538461538461539,0.2727272727272725,0.9,1.0,0.03701043460778048,0.05780875889520091,1984,2,12,4
1984-03-04 10:01:34.740000+00:00,43.058,45.49,0.46923076923076923,0.6363636363636367,1.2,4.0,0.3054776427576857,0.09465239873466909,1984,3,4,10
1984-03-04 14:51:06.750000+00:00,42.997,45.565,0.46923076923076923,0.2727272727272725,1.3,19.0,0.2808848202580773,0.0008971501485220578,1984,3,4,14
1984-03-04 19:24:46.160000+00:00,43.07,45.614,0.46923076923076923,0.7272727272727266,1.2,72.0,0.33174507723552893,0.0008479546189614536,1984,3,4,19
1984-03-07 23:29:32.240000+00:00,38.981,43.212,0.11538461538461539,0.09090909090908994,1.3,8.0,0.08418929133005557,0.014144416066426638,1984,3,7,23
1984-03-11 23:58:22.790000+00:00,43.359,41.078,0.11538461538461539,0.2727272727272725,1.2,48.0,0.01806170050339572,0.017937340268555455,1984,3,11,23
1984-03-12 19:58:10.360000+00:00,42.983,45.429,0.46923076923076923,0.18181818181818166,1.0,14.0,0.2515779799733563,0.0037176848918025057,1984,3,12,19
1984-03-25 02:44:58.120000+00:00,38.488,45.231,0.46923076923076923,0.0,1.3,5.0,0.004030519262939829,0.05480440659985576,1984,3,25,2
1984-03-27 01:21:20.810000+00:00,42.981,45.653,0.46923076923076923,0.18181818181818166,1.2,13.0,0.284986957132468,0.008664873279081142,1984,3,27,1
1984-04-26 22:36:01.950000+00:00,43.132,45.992,0.46923076923076923,0.09090909090908994,1.0,8.0,0.43843938813507416,0.13780951375686004,1984,4,26,22
1984-06-29 19:55:17.150000+00:00,38.388,45.167,0.46923076923076923,0.09090909090908994,1.1,21.0,0.04530554456541461,0.285069409211433,1984,6,29,19
1984-07-04 21:25:54.490000+00:00,42.781,41.139,0.46923076923076923,0.18181818181818166,1.0,15.0,0.19092768378645314,0.022590763794753395,1984,7,4,21
1984-08-24 11:31:41.680000+00:00,38.46,45.943,0.11538461538461539,0.3636363636363633,1.2,5.0,0.0889634895863622,0.2257203680323041,1984,8,24,11
1984-09-02 01:15:57.220000+00:00,42.506,48.853,0.46923076923076923,0.09090909090908994,0.9,3.0,0.8261509732711545,0.03824999108995936,1984,9,2,1
1984-09-18 13:26:01.880000+00:00,40.885,42.219,0.11538461538461539,0.9090909090909092,1.2,23.0,0.0018966309892205603,0.07365409774354556,1984,9,18,13
1984-09-30 15:33:19.460000+00:00,37.87,48.966,0.46923076923076923,0.0,1.5,8.0,0.04678246698289873,0.05393833701563715,1984,9,30,15
1984-10-17 14:16:06.310000+00:00,40.869,42.702,0.46923076923076923,0.18181818181818166,0.8,6.0,0.0019895007153567412,0.07561459537143794,1984,10,17,14
1984-10-17 20:45:04.640000+00:00,40.848,42.442,0.46923076923076923,0.0,0.9,12.0,0.022372014267617705,0.001205271366166425,1984,10,17,20
1984-10-18 09:46:24.610000+00:00,40.545,42.403,0.8876923076923078,0.8181818181818183,1.1,23.0,0.0498530262035429,0.0024210423576897333,1984,10,18,9
1984-10-19 12:59:58.370000+00:00,40.589,42.222,0.11538461538461539,0.09090909090908994,1.2,7.0,0.05039256654042808,0.0050617665624878945,1984,10,19,12
1984-10-21 18:04:26.920000+00:00,40.723,42.452,0.4553846153846154,0.18181818181818166,1.2,43.0,0.014035678494661896,0.009867434914577774,1984,10,21,18
1984-10-26 15:08:04.270000+00:00,40.401,41.57,0.9476923076923077,0.09090909090908994,0.9,22.0,0.026684407966421974,0.021763436593823744,1984,10,26,15
1984-12-03 07:38:10.340000+00:00,37.971,43.147,0.5092307692307693,1.0,1.1,2.0,0.18796514006009218,0.16816164389261382,1984,12,3,7
1985-02-05 22:19:07.990000+00:00,39.73,49.096,0.46923076923076923,0.0,1.2,8.0,0.04675705050765304,0.2882972499909681,1985,2,5,22
1985-02-16 21:33:29.100000+00:00,39.842,41.816,0.11538461538461539,0.3636363636363633,1.4,22.0,0.0063810964821103605,0.04894046835024146,1985,2,16,21
1985-02-27 16:34:19.460000+00:00,37.956,43.073,0.6215384615384616,0.09090909090908994,1.2,14.0,0.1928491072952721,0.048154933077027146,1985,2,27,16
1985-04-03 01:44:26.830000+00:00,38.099,48.422,0.36615384615384616,0.18181818181818166,1.2,13.0,0.023680028100449245,0.15341234797793807,1985,4,3,1
1985-04-18 16:34:41.130000+00:00,39.783,44.799,0.46923076923076923,0.0,1.3,3.0,0.036187278763924385,0.06968838031193793,1985,4,18,16
1985-05-09 18:50:22.980000+00:00,39.299,48.771,0.46923076923076923,0.0,1.1,2.0,0.15609196170191497,0.09412230889892224,1985,5,9,18
1985-07-04 05:08:31.580000+00:00,42.132,45.86,0.46923076923076923,0.8181818181818183,1.3,23.0,0.001093411175994485,0.24732495254005113,1985,7,4,5
1985-08-12 02:54:42.650000+00:00,39.922,39.811,0.27538461538461534,0.3636363636363633,0.9,37.0,0.016091146439792064,0.17360305368912135,1985,8,12,2
1985-09-02 02:13:34.260000+00:00,43.245,46.873,0.46923076923076923,0.18181818181818166,0.2,3.0,0.7943697384313281,0.09357435973288707,1985,9,2,2
1985-09-20 06:29:40.290000+00:00,40.776,42.588,0.11538461538461539,0.0,1.1,6.0,0.003933501605459883,0.0811094137683664,1985,9,20,6
1985-10-16 21:22:39.740000+00:00,40.65,50.761,0.46923076923076923,0.2727272727272725,1.0,34.0,0.10896904824511594,0.11877882324297424,1985,10,16,21
1985-10-22 01:26:07.980000+00:00,42.64,46.48,0.46923076923076923,0.18181818181818166,1.4,9.0,0.3629202145835108,0.023064380509058815,1985,10,22,1
1985-11-02 09:34:14.190000+00:00,37.521,49.068,0.46923076923076923,0.0,1.3,4.0,0.031840011894253624,0.05059435429789137,1985,11,2,9
1985-11-07 08:26:21.440000+00:00,40.31,42.307,0.46923076923076923,0.6363636363636367,1.2,23.0,0.01885121646504074,0.02209963014608763,1985,11,7,8
1986-01-01 06:09:06.720000+00:00,39.119,41.715,0.656923076923077,0.2727272727272725,1.0,23.0,0.05458438746867976,0.24498430092463575,1986,1,1,6
1986-01-06 00:09:10.900000+00:00,40.537,49.299,0.46923076923076923,0.3636363636363633,1.2,8.0,0.06058837935646983,0.021194678741324312,1986,1,6,0
1986-01-27 16:35:52.870000+00:00,38.885,48.62,1.0,0.7272727272727266,0.9,55.0,0.01546639255237875,0.09675922853237594,1986,1,27,16
1986-02-07 22:53:16.470000+00:00,40.983,49.526,0.46923076923076923,0.18181818181818166,1.1,9.0,0.1156629083271394,0.050251307146290954,1986,2,7,22
1986-04-11 04:10:31.250000+00:00,40.127,43.397,0.11538461538461539,0.45454545454545414,0.9,18.0,0.01181806475379357,0.27762653667060083,1986,4,11,4
1986-04-29 22:07:55.290000+00:00,38.056,49.036,0.46923076923076923,0.18181818181818166,1.2,19.0,0.06536403541953079,0.0836542991322576,1986,4,29,22
1986-05-13 08:44:02.140000+00:00,41.431,43.737,0.11538461538461539,1.0,1.1,23.0,0.04436561771543594,0.05997696535784256,1986,5,13,8
1986-06-02 15:16:17.970000+00:00,40.996,47.861,0.46923076923076923,0.09090909090908994,1.3,14.0,0.06446212934824028,0.0904553146139224,1986,6,2,15
1986-07-10 18:57:17.240000+00:00,38.376,45.114,0.46923076923076923,0.18181818181818166,1.5,15.0,0.043265307414896634,0.17024045713060343,1986,7,10,18
1986-07-12 17:00:53.130000+00:00,38.438,45.164,0.5107692307692309,0.2727272727272725,1.0,25.0,0.029417046860903615,0.008563300984792042,1986,7,12,17
1986-07-17 00:12:01.420000+00:00,38.444,45.397,0.46923076923076923,0.0,1.4,4.0,0.0024475961048926304,0.019183895907539474,1986,7,17,0
1986-08-10 17:47:55.770000+00:00,38.537,43.436,0.6246153846153847,0.18181818181818166,1.0,35.0,0.037120412199596484,0.11035964822075037,1986,8,10,17
1986-08-24 01:55:22.460000+00:00,40.812,49.66,0.46923076923076923,0.0,1.2,4.0,0.021992575625370474,0.05951629771668643,1986,8,24,1
1986-09-03 09:28:18.200000+00:00,41.59,43.468,0.11538461538461539,0.18181818181818166,1.3,33.0,0.008393473392025045,0.046023370208758504,1986,9,3,9
1986-11-01 03:18:10.180000+00:00,41.109,40.162,0.46923076923076923,0.18181818181818166,1.0,35.0,0.13721108859755674,0.26211064054560534,1986,11,1,3
1986-11-05 01:15:39.840000+00:00,38.694,48.617,1.0,0.0,1.3,5.0,0.07636548962261651,0.01746837197920883,1986,11,5,1
1987-02-22 06:51:41.820000+00:00,38.418,40.551,0.11538461538461539,0.3636363636363633,1.1,6.0,0.05904462849299694,0.4873983817688817,1987,2,22,6
1987-05-05 10:40:44.650000+00:00,42.527,46.909,0.46923076923076923,0.09090909090908994,1.1,9.0,0.42472230105336,0.3219731640668887,1987,5,5,10
1987-05-14 22:24:05.080000+00:00,39.915,40.049,0.7107692307692309,0.18181818181818166,1.3,32.0,0.03471018385394765,0.04233730452221401,1987,5,14,22
1987-11-05 07:19:17.080000+00:00,40.182,49.817,0.46923076923076923,0.0,0.6,8.0,0.21505135522937036,0.7780450136967771,1987,11,5,7
1987-12-07 00:07:32.510000+00:00,37.956,42.879,0.46923076923076923,0.18181818181818166,1.0,32.0,0.1417511701273357,0.14144594907617977,1987,12,7,0
1988-01-07 10:59:38.780000+00:00,38.346,45.476,0.46923076923076923,0.18181818181818166,1.4,9.0,0.026442777079822406,0.14034237239922692,1988,1,7,10
1988-01-27 03:46:59.530000+00:00,39.829,45.15,0.46923076923076923,0.09090909090908994,1.2,15.0,0.03302746938927279,0.08789921901110434,1988,1,27,3
1988-03-30 21:42:04.110000+00:00,39.276,40.46,0.11538461538461539,0.0,0.9,7.0,0.06834223724949179,0.28443674519889284,1988,3,30,21
1988-04-20 03:50:08.390000+00:00,39.109,44.123,0.8107692307692309,0.9090909090909092,1.1,23.0,0.03915567857327054,0.09038035159593615,1988,4,20,3
1988-04-21 10:01:48.070000+00:00,39.045,44.05,0.6892307692307692,0.18181818181818166,1.1,9.0,0.011540357299694937,0.005613624103157905,1988,4,21,10
1988-05-03 08:41:22.750000+00:00,42.501,47.639,0.46923076923076923,0.09090909090908994,1.3,18.0,0.6329747390522336,0.05329471013619052,1988,5,3,8
1988-05-03 09:15:21.740000+00:00,42.469,47.663,0.3061538461538461,0.7272727272727266,1.2,23.0,0.625473162607259,0.00010530043336004243,1988,5,3,9
1988-06-25 16:15:38.340000+00:00,38.458,43.038,0.7446153846153847,0.9090909090909092,1.1,23.0,0.05456908565740243,0.23778785739516775,1988,6,25,16
1988-09-06 19:16:37.450000+00:00,42.007,41.725,0.11538461538461539,0.45454545454545414,1.2,43.0,0.0530771702331837,0.32628623106408766,1988,9,6,19
1988-10-16 23:35:24.510000+00:00,37.964,44.815,0.46923076923076923,0.0,1.3,5.0,0.06898823480760499,0.17928155794737297,1988,10,16,23
1988-10-18 12:35:43.930000+00:00,40.883,41.673,0.11538461538461539,0.2727272727272725,1.3,8.0,0.018442062390363584,0.006879907531657098,1988,10,18,12
1988-10-25 17:38:55.580000+00:00,42.058,47.854,0.46923076923076923,0.09090909090908994,1.0,9.0,0.4352761429754925,0.03217342445263973,1988,10,25,17
1988-12-07 07:41:24.200000+00:00,40.987,44.185,0.044615384615384626,1.0,1.3,24.0,0.04320416226731225,0.19001417572850973,1988,12,7,7
1988-12-07 07:45:44.870000+00:00,40.974,44.246,0.11538461538461539,1.0,1.3,24.0,0.04306870756606041,1.3461892389841177e-05,1988,12,7,7
1988-12-07 08:06:28.110000+00:00,40.903,44.396,0.11538461538461539,0.2727272727272725,0.9,8.0,0.010809610335046222,6.42051754891094e-05,1988,12,7,8
1988-12-07 08:57:06.110000+00:00,40.936,43.209,0.11538461538461539,0.09090909090908994,1.3,6.0,0.07538125585415417,0.00015689273441645566,1988,12,7,8
1988-12-07 09:28:51.380000+00:00,40.69,45.37,0.11538461538461539,0.09090909090908994,0.5,4.0,0.12317713047570708,9.839467416117198e-05,1988,12,7,9
1988-12-07 09:34:34.050000+00:00,40.956,44.078,0.11538461538461539,0.45454545454545414,1.4,36.0,0.010045951118495093,1.7696653489956174e-05,1988,12,7,9
1988-12-07 18:05:42.820000+00:00,40.952,44.16,0.11538461538461539,0.09090909090908994,1.4,8.0,0.019433664010087323,0.0015838404168826078,1988,12,7,18
1988-12-07 20:07:30.340000+00:00,41.208,44.471,0.11538461538461539,0.09090909090908994,1.2,4.0,0.02008496279898463,0.00037738538334527256,1988,12,7,20
1988-12-08 01:15:54.030000+00:00,40.755,44.817,0.11538461538461539,0.3636363636363633,1.5,5.0,0.02830650065431284,0.0009555939831778887,1988,12,8,1
1988-12-08 04:09:36.020000+00:00,40.884,44.41,0.11538461538461539,0.18181818181818166,1.3,6.0,0.0029697590247445196,0.0005382272907047257,1988,12,8,4
1988-12-08 05:36:29.820000+00:00,40.944,44.1,0.11538461538461539,0.45454545454545414,1.0,6.0,0.005851911697476779,0.0002692585051680436,1988,12,8,5
1988-12-08 07:46:01.410000+00:00,40.874,44.336,0.11538461538461539,0.09090909090908994,1.5,18.0,0.003081961872921655,0.0004013515490005209,1988,12,8,7
1988-12-08 20:32:06.410000+00:00,41.147,44.206,0.11538461538461539,0.2727272727272725,1.3,19.0,0.0970076293170387,0.002373790170326657,1988,12,8,20
1988-12-10 19:13:59.020000+00:00,40.761,44.077,0.11538461538461539,0.0,1.0,4.0,0.08567481859302464,0.008681911478863458,1988,12,10,19
1988-12-31 04:07:10.440000+00:00,40.908,43.934,0.11538461538461539,0.18181818181818166,1.5,18.0,0.03538418085526194,0.09089199026770924,1988,12,31,4
1989-01-04 07:29:41.150000+00:00,40.89,44.274,0.11538461538461539,0.45454545454545414,1.2,19.0,0.0017196591376265188,0.018475473051786852,1989,1,4,7
1989-02-15 10:10:08.460000+00:00,37.29,50.304,0.7784615384615385,0.09090909090908994,1.2,6.0,0.14399896279252097,0.1879008589998055,1989,2,15,10
